feature,direct_success,reverse_expert,middle_expert,outside_expert,overlap_expert,physics_command,futures_expert,mean_importance
expected_extension_median,0.0,0.0,0.0,0.0,0.37539457601123866,0.11007880392068942,0.5739042892289051,0.15133966702297616
historical_expanding_prior,0.0,0.3791035745398907,0.5781534361815631,0.0,0.09701465226893415,0.0,0.0,0.1506102375700554
expected_horz_break_median,0.0,0.13148854425289447,0.0,0.11442274892522121,0.13866193634421617,0.04732444026761473,0.5870949747655154,0.14557037779363743
asof_batter_success_rate,0.3471324884218028,0.0660441390046106,0.31618232545248975,0.0,0.25811289153271577,0.0,0.0,0.14106740634451698
run_top_before,0.0,0.19518283099829098,0.0,0.1114761500798418,0.6764592770682933,0.0,0.0,0.14044546544948946
top_bottom,0.0,0.06858752913222851,0.15283612217187825,0.05816588842120813,0.4896129538357955,0.0,0.20993308986088172,0.13987651191742745
expected_rel_speed_median,0.0,0.09415110727724622,0.09907929614393397,0.11847466201652662,0.04390037487759229,0.39011360949894264,0.23235187314742214,0.13972441756595197
expected_zone_speed_drift,0.0,0.1147040935546889,0.06841226677292674,0.0,0.20941257499313173,0.27176399509555677,0.3081746131996774,0.13892393480228307
expected_rel_height_drift,0.0,0.3183526192938246,0.09262199006438476,0.07063738857302915,0.3050908315517949,0.18035578338366903,0.0,0.13815123040952892
pitch_type_entropy,0.0,0.248807009743943,0.0,0.0,0.24115756845873768,0.43409571982830975,0.0,0.1320086140044272
eb_reverse_pitcher_game_type_n,0.0,0.0,0.11042234097076785,0.1297896652893943,0.11997616949354517,0.20387907982642797,0.27723040506257723,0.12018538009181608
expected_horz_break_iqr,0.0,0.0,0.0,0.0,0.5375227970501274,0.0,0.2666070072103995,0.11487568632293242
log_pitcher_n,0.13349848043209964,0.0,0.234603608743897,0.1259229910122182,0.2718400455431364,0.0,0.0,0.10940930367590732
is_full_count,0.06409862738252395,0.0,0.0,0.6045873678745495,0.09550510413560825,0.0,0.0,0.10917015705609738
eb_reverse_pitcher_batter_hand_n,0.0,0.0,0.07274324543189059,0.3817674721391953,0.30229471809491953,0.0,0.0,0.10811506223800078
max_pitch_probability,0.0,0.08511411319617841,0.0,0.02954455352629093,0.5072317211143113,0.13290697008358432,0.0,0.10782819398862356
